Positive	Negative	Text
1	-1	awwww
2	-1	awwww!
1	-1	awwww.
1	-1	awwww...
1	-1	awwwww
2	-1	awwwww!!
1	-1	awwwwww
1	-1	awwwwww......I
1	-1	awwwwwww.
1	-1	awwwwwwww
1	-1	awwz
1	-1	axe
1	-1	axed
1	-1	axel
1	-1	axis
1	-1	ay?
1	-1	ayan
1	-1	aye
2	-1	aye!
1	-1	aye.
1	-1	aye?
1	-1	ayee
1	-1	aygst
1	-1	ayy
2	-1	ayyy
2	-1	ayyye
1	-1	azaria
1	-1	azkaban
1	-1	azn
1	-1	azz
1	-1	až
1	-1	b
2	-1	b!
2	-1	b!tch
2	-1	b!tch&quot;
2	-1	b!tches
1	-1	b'cuz
1	-1	b'day
1	-1	b'vais
1	-1	b)
1	-1	b****
2	-1	b*tch!
1	-1	b-
1	-1	b-day
2	-1	b-day!!!
1	-1	b-day&quot;
1	-1	b-day..pre-tube
1	-1	b-days
1	-1	b.
1	-1	b.s.
1	-1	b/c
1	-1	b/cuz
1	-1	b/w
1	-1	b0NNiE..
1	-1	b2m
1	-1	b4
1	-1	b4.
1	-1	b4..
1	-1	b67
1	-1	b?
1	-1	b?n
1	-1	bE
1	-1	ba
1	-1	ba3ad
1	-1	ba?
2	-1	baaaaaags
1	-3	baaaaad
1	-4	baaaaddd!
2	-1	baaaaiiiii
1	-2	baad
2	-1	baba's!
1	-1	baba?
1	-1	babae
1	-1	babayy
3	-1	babbbbyyy
3	-1	babbbyy
2	-1	babby
1	-1	babe
2	-1	babe!
2	-1	babe!!
1	-1	babe.
1	-1	babe..
1	-1	babe...
2	-1	babeee
2	-1	babeeee
2	-1	babeeeee
1	-1	babes
2	-1	babes!
1	-1	babes.
2	-1	babes.!
1	-1	babes..
1	-1	babes...
2	-1	babez!!
1	-1	babie...
2	-1	babies
3	-1	babies!!!
2	-1	babies.
2	-1	babies..
2	-1	babs!
2	-1	babush!
2	-1	baby
3	-1	baby!
3	-1	baby!!
3	-1	baby!!!!
3	-1	baby!!!!!!!
2	-1	baby-led
2	-1	baby.
2	-1	baby..
2	-1	baby...
2	-1	baby...just
2	-1	baby?
2	-3	baby[wTf]:'(
1	-1	babygirl
1	-1	babys
1	-1	babys?
1	-1	babysit
1	-1	babysitter
1	-1	babysittin
1	-1	babysitting
1	-1	babysitting.
1	-1	babysitting...then
2	-1	babyy
4	-1	babyyy!
3	-1	babyyyyyy
3	-1	babyyyyyyyyyy
2	-1	baby«
1	-1	bac
1	-1	bac...but
1	-1	bacK
1	-1	baca
1	-1	bacardi
1	-1	bacc
1	-1	baccy
1	-1	bachataso
1	-1	bachelor
1	-1	bachlor
1	-1	bachlorette
1	-1	back
2	-1	back!
2	-1	back!!
2	-1	back!!!
2	-1	back!!!!
2	-1	back!?
2	-1	back!after
1	-1	back&quot;
1	-1	back)
1	-1	back**
1	-1	back--
1	-1	back-it
1	-1	back-read
1	-1	back-to-back-to-back
1	-1	back-to-school
1	-1	back.
1	-1	back..
1	-1	back...
1	-1	back....eventully.
1	-1	back...I'm
3	-1	back...hurray
1	-1	back..ok
2	-1	back.lol
1	-1	back?
1	-1	backache
1	-1	backbend
1	-1	backbooth...orlando=new
1	-1	backdrop
1	-1	backed
1	-1	backed-up
1	-1	backems
1	-1	backfire
1	-1	backflip.
1	-1	backgroud
1	-1	background
2	-1	background!
1	-1	background.
1	-1	background..
1	-1	background?
1	-1	backgrounder
1	-1	backing
1	-1	backlash
1	-1	backlit
1	-1	backpack
1	-1	backpacks
2	-1	backround!
1	-1	backs
1	-1	backs-up
1	-1	backscreen.
1	-1	backspace
1	-1	backstage
2	-1	backstage!
1	-1	backstory
1	-1	backstreet
1	-1	backup
1	-1	backup'
1	-1	backups
1	-1	backward?
1	-1	backyard
1	-1	backyard.
1	-1	bacon
2	-1	bacon!
1	-1	bacon)
1	-1	bacon.
1	-2	bad
1	-3	bad!
1	-3	bad!!
1	-2	bad.
1	-2	bad..
1	-2	bad...
1	-2	bad....
1	-2	bad....not
1	-2	bad...almost
1	-2	bad...it's
1	-2	bad.complain
1	-2	bad.http://bit.ly/ah3FZ
1	-2	bad?
1	-1	badass
1	-1	badassery
1	-2	badd
1	-1	badge
1	-2	badly
1	-3	badly!
1	-3	badly!!
1	-2	badly.
1	-2	badly...
1	-2	badly....
1	-2	bad…
1	-2	baffles
1	-1	bag
2	-1	bag!
2	-1	bag!!!!!!
1	-1	bag-pack
1	-1	bag.
1	-1	bag..
1	-1	bag...she
1	-1	bag?
1	-1	bagel
1	-1	bagel..
1	-1	bagels
2	-1	bagging!
1	-1	bags
1	-1	bags.
1	-1	bags..
1	-1	bah
2	-1	bah!
1	-1	bah.
1	-1	bahaha
1	-1	bahaha.
2	-1	bahahah
1	-1	bahahha
1	-1	bahamas
1	-1	bahamas...&amp;&amp;
2	-1	bahh!!
2	-1	bahhhh..
2	-1	bahhhhhh
1	-1	bahut
1	-2	bail
1	-2	bailed
1	-2	bailey
1	-2	bailing
1	-2	bailout.
1	-1	bajillionth
1	-1	bak
1	-1	baka
1	-1	bake
1	-1	baked
1	-1	baker.
1	-1	bakersfield
1	-1	bakery
1	-1	baket
1	-1	baking
1	-1	bakit
1	-1	bakk
1	-1	bala
1	-1	balance
1	-1	balance...
1	-1	balanced
1	-1	balck
1	-1	balcony
1	-1	bald
1	-1	baldy
1	-1	ball
2	-1	ball!
1	-1	ball.
1	-1	ballerinas
1	-1	ballet
2	-1	ballet!
1	-1	balling
1	-1	balloon
1	-1	ballot
1	-1	ballpark).
1	-1	ballroom
1	-1	balls
2	-1	balls!
1	-1	balls*
1	-1	ballsax
1	-1	ballys.
1	-1	balm*
1	-1	balsamic.
1	-1	bam
1	-1	bam.
1	-1	bamboo
1	-1	bamboozle
1	-1	bamboozle.
1	-1	ban
1	-1	banana
1	-1	bananas
1	-1	bananas.
1	-1	band
2	-1	band!
2	-1	band!!!
1	-1	band.
1	-1	band...
1	-1	band.....everybody
1	-1	band...I'm
1	-1	band?
1	-1	bandage
1	-1	bandaid
1	-1	bandaids
1	-1	bandra
1	-1	bands
1	-1	bandung
1	-1	bandwagon.
1	-1	bandwidth
1	-1	bang
2	-1	bang!
1	-1	bangin
1	-1	bangin.
1	-1	banging
1	-1	bangingg
1	-1	bangkok
1	-1	bangle.
1	-1	bangs
2	-1	banj!
1	-1	bank
1	-1	bank-
1	-1	bank.
1	-1	banking
1	-3	bankrupt
1	-3	bankruptcy?
1	-1	banks.
1	-1	banksy
1	-1	banned
1	-1	banner
1	-1	bannere.
1	-1	banning
1	-1	banquet
2	-1	banquet!
1	-1	bans
1	-1	banter
2	-1	banter!
1	-1	banyak
1	-1	bar
2	-1	bar!
1	-1	bar-b-q
1	-1	bar.
1	-1	bar...
2	-1	bar...lol.
1	-1	bar...will
1	-1	barang
2	-1	barat!
1	-1	barbecue
1	-1	barbeque
1	-1	barbeques
1	-1	barbie
1	-1	barcelona
1	-1	barcodes.
1	-1	bardot.
1	-1	bare
1	-1	barefeet
1	-1	barefoot
1	-1	barefoot.
1	-1	barely
1	-1	bargain
1	-1	bargains
1	-1	bari
1	-1	barking
1	-1	barks
1	-1	barn.
1	-1	barney
1	-1	barnsley
1	-1	barramundi
1	-1	barred
1	-1	barrel
1	-1	barrel.
1	-1	barrista
1	-1	barry
1	-1	barrymore?
1	-1	bars
1	-1	bartender
1	-1	bartenders
1	-1	bartending
1	-1	baru
1	-1	bas
1	-1	base
1	-1	base.....
1	-1	baseball
1	-1	baseball.
1	-1	baseband
1	-1	based
1	-1	based.
1	-1	basement
1	-1	bash
2	-1	bashhyy
1	-1	bashing
1	-1	basho
1	-1	basic
1	-1	basically
1	-1	basically.
1	-1	basicaly
1	-1	basicly
1	-1	basil
1	-1	basin
1	-1	basis
1	-1	basis...
1	-1	basket
1	-1	basketball
2	-1	basketball!
2	-1	basketball!!
1	-1	basketball...
1	-1	bass
1	-3	bastard
1	-4	bastard!
1	-3	bastards
1	-1	bat
1	-1	bat.
1	-1	bat??
2	-1	batangas!
1	-1	batch
1	-1	bateria
1	-1	batery.
1	-1	bath
1	-1	bath.
1	-1	bath..
1	-1	bath/shower
1	-1	bathe.
1	-1	bathing
1	-1	bathroom
1	-1	bathroom.
1	-1	bathroom...
1	-1	bathroom....im
1	-1	bathrooms
1	-1	bathtub
2	-1	batman!
1	-1	batmobile
1	-1	batter
1	-1	batter.
1	-1	batteries
1	-1	batteries.
1	-1	batteries?
1	-1	battery
2	-1	battery!!!
1	-1	battery.
2	-1	battery..!
1	-1	battery...
1	-1	batting
1	-1	batting.
1	-2	battle
1	-2	battlefield
1	-2	batttle.
1	-1	batu.
1	-1	bautista
1	-1	bavarian
1	-1	bawling
1	-1	bawling.
1	-1	bay
1	-1	bay.
2	-1	bayamon!!
1	-1	bb
2	-1	bb!
1	-1	bball
1	-1	bball..
1	-1	bbass
1	-1	bbb...
1	-1	bbl
1	-1	bbm
1	-1	bbm?
1	-1	bbq
1	-1	bbq'd
1	-1	bbq.
1	-1	bbqs
1	-1	bbs
1	-1	bburg
1	-1	bby
1	-1	bbye
1	-1	bbz
1	-1	bc
1	-1	bcd's
1	-1	bch;
1	-1	bck
1	-1	bckgrnt
1	-1	bcoz
1	-1	bcuz
1	-1	bcz
1	-1	bd
1	-1	bday
2	-1	bday!
2	-1	bday!!
1	-1	bday....
1	-1	bday...nuffin
1	-1	bday?
1	-1	bdays
1	-1	bdays.
1	-1	be
2	-1	be!
2	-1	be!!
1	-1	be-not
1	-1	be.
1	-1	be..
1	-1	be...
1	-1	be.....have
1	-1	be;
1	-1	be?
1	-1	bea
1	-1	beach
2	-1	beach!
2	-1	beach!!
2	-1	beach!!!
2	-1	beach!!!!
2	-1	beach!!tralala
1	-1	beach.
1	-1	beach..
1	-1	beach...
1	-1	beach...no
1	-2	beach..poor
2	-1	beach?lol
1	-1	beachday
1	-1	beache
1	-1	beached
1	-1	beaches
2	-1	beachhhh
1	-1	beacuse
1	-1	beads
1	-1	beads...
1	-1	beam
1	-1	bean
1	-1	beans
1	-1	beans.
1	-1	bear
1	-1	bear's
1	-1	bear.
1	-1	bear...i
1	-1	beard
1	-1	beard?
1	-1	bearded
1	-1	beards
1	-1	bearing
1	-1	bears
1	-1	beartai?
1	-1	beast
2	-1	beast!
1	-1	beasts
2	-1	beasty!?
1	-1	beat
1	-1	beat.
1	-1	beaten
2	-1	beaten!
1	-1	beater
2	-1	beatiful!
1	-1	beating
1	-1	beatle
1	-1	beatles
1	-1	beats
1	-1	beau
1	-1	beauitiful
1	-1	beaumont
4	-1	beauties!
3	-1	beautification
3	-1	beautiful
4	-1	beautiful!
4	-1	beautiful!!!
4	-1	beautiful!I
3	-1	beautiful.
3	-1	beautiful...sometimes
3	-1	beautiful.Thank
3	-1	beautifull
3	-1	beautifully
3	-1	beauty
3	-1	beauty...
4	-1	beauuuutiful
4	-1	beauuuutiiifulll
4	-1	beauuuuutiful
1	-1	beb..aku
1	-1	bebe
1	-1	bebo
1	-1	bec
1	-1	becaause
1	-1	became
1	-1	becareful
1	-1	becase
1	-1	because
1	-1	because...
1	-1	becca's
1	-1	bech
1	-1	beckons..gonna
1	-1	become
2	-1	become!
1	-1	becomes
1	-1	becomin
1	-1	becoming
1	-1	becoz
1	-1	becuase
1	-1	becuz
1	-1	bed
2	-1	bed!
2	-1	bed!!
2	-1	bed!!!
2	-1	bed!!!!
1	-1	bed.
1	-1	bed..
1	-1	bed...
2	-1	bed...!
1	-1	bed....
1	-1	bed....2
1	-1	bed....talk
1	-1	bed....too
1	-1	bed....ya'll
1	-1	bed...I
1	-1	bed...going
1	-1	bed...got
1	-1	bed...hopefully
1	-1	bed...its
1	-1	bed...long
1	-1	bed...nope
1	-1	bed...turn
1	-1	bed...work
1	-1	bed..God's
1	-1	bed..but
1	-1	bed..didn't
1	-1	bed..i
1	-1	bed..my
1	-1	bed..nite
1	-1	bed..waking
1	-1	bed..work
1	-1	bed.im
1	-1	bed;
1	-1	bed?
1	-1	bed??
1	-1	bed???
2	-1	bedbuddie!!
1	-1	bedd
1	-1	bedd....
3	-1	beddd!
2	-1	bedddd
1	-1	bedrest
1	-1	bedroom
1	-1	bedrrom
1	-1	bedset
1	-1	bedside
1	-1	bedtime
1	-1	bedtime.
1	-1	bedtime..
1	-1	bedtime//
1	-1	bedy
1	-1	bee
2	-1	bee!~!
1	-1	bee.
3	-1	beeautiful
1	-1	beeb
1	-1	beebee
1	-1	beee
2	-1	beeeeast
1	-1	beeen
1	-1	beef
1	-1	beefacon
1	-1	beefin.
1	-1	beeing
1	-1	beejive
1	-1	beekeepers.
1	-1	been
1	-1	been.
1	-1	been2crosswrd
1	-1	been?
1	-1	been??
1	-1	been???
1	-1	beer
2	-1	beer!
1	-1	beer&quot;
1	-1	beer.
1	-1	beer...
1	-1	beers
1	-1	beerz
1	-1	bees
2	-1	bees!
1	-1	bees....
1	-1	beez
1	-1	before
2	-1	before!
1	-1	before.
1	-1	before..
1	-1	before...
1	-1	before...finna
2	-1	before...lol.
1	-1	before...maybe
1	-1	before?
1	-1	before??
1	-1	beforehand
1	-1	befour
1	-1	befriend
1	-2	beg
1	-1	began
1	-1	began.'
1	-1	begging
1	-1	beggining
1	-1	begin
2	-1	begin!
1	-1	begining
1	-1	beginners
1	-1	beginning
1	-1	beginning...
1	-1	begins
1	-1	begins.
1	-1	begun.
1	-1	begun...
2	-1	begun......yeah!
1	-1	behalf
1	-1	behave
1	-1	behaved
1	-1	behaved??
1	-1	behaving
1	-1	behaving...will
1	-1	behavior
1	-1	behaviour
1	-1	behind
2	-1	behind!
2	-1	behind!Wish
1	-1	behind.
1	-1	beim
1	-1	bein
1	-1	being
1	-1	bejamin
1	-1	bejeweled2
1	-1	bekkah.
1	-1	bel
1	-2	belated
1	-1	beleive
1	-1	belfast
1	-1	belgians
1	-1	belief
1	-1	believ
1	-1	believe
1	-1	believe.
1	-1	believe...
1	-1	believer
1	-1	believing
1	-1	belinda
1	-1	belive
1	-1	bell
1	-1	bell.
1	-1	bella
1	-1	bella?
1	-1	belleh.
1	-1	bells
1	-1	belly
1	-1	belong
1	-1	belong..
3	-1	beloved
4	-1	beloved!
3	-1	beloved&quot;
1	-1	below
1	-1	belt
1	-1	belt.
1	-1	belt/window/wiper
1	-1	belt?
1	-1	belts
1	-1	belum
1	-1	bem
1	-1	bemis
1	-1	ben
1	-1	benadryl
1	-1	bench?
1	-1	benches.
1	-1	benchmarking
1	-1	bender
2	-1	bends!
1	-1	bendy
1	-1	benedict
1	-1	benefit
1	-1	benefits
2	-1	benign
1	-1	benim
1	-1	benjamin
1	-1	benn
1	-1	bent
1	-1	bentley
1	-1	beregel
1	-1	berjalan2
1	-1	berko.
1	-1	berries
2	-1	berrry!!
1	-1	berry
1	-1	bersama
1	-1	beside
1	-1	besides
1	-1	besitos
1	-1	besok
2	-1	best
3	-1	best!
3	-1	best!!!
3	-1	best!!!!
3	-1	best!!&quot;
2	-1	best)
2	-1	best.
2	-1	best..smua
2	-1	best.thing.ever.
1	-1	besta
1	-1	bestest
1	-1	bestfriend
1	-1	bestfriend's
1	-1	bestfriend.
1	-1	bestie
2	-1	bestie!!
2	-1	bestie!!!
2	-1	bestie!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1	-1	bestie's
1	-1	bestie.
1	-1	besties
1	-1	besties.
1	-1	bestiie
1	-1	bests
2	-1	bests!!
3	-1	besttt
1	-1	bet
2	-1	bet!
1	-1	bet.
1	-1	bet..
1	-1	bet.com/106andpark
1	-1	bet?
1	-1	beta
1	-1	beta-test
1	-1	beta?
2	-1	betareader!
1	-1	betcha
1	-1	betcha.
1	-1	betchs
1	-1	betchu
1	-1	beter
1	-1	beth
1	-3	betray
1	-3	betrayed
1	-1	bets
1	-1	betsy
1	-1	betta
1	-1	better
2	-1	better!
2	-1	better!!
2	-1	better!!!!
2	-1	better!)
1	-1	better&lt;3
1	-1	better.
1	-1	better..
1	-1	better...
1	-1	better...I
1	-1	better...now
1	-1	better..Ive
1	-1	better?
1	-1	better??
1	-1	better?I
1	-1	betterness.
2	-1	betterrr
1	-1	betties
1	-1	bettwe
2	-1	bettyyyyy
1	-1	between
2	-1	bev!
2	-1	beverage!
1	-1	beverages
1	-1	bevy
1	-3	beware!!
1	-2	beware.
1	-2	beware:
1	-3	bewildered.
1	-1	beyonce
1	-1	beyond
1	-1	bezerk
1	-1	bf
1	-1	bf's
1	-1	bf.
1	-1	bf?
1	-1	bfast
1	-1	bfc.
4	-1	bff
5	-1	bff!
5	-1	bff!!!
1	-1	bff's
4	-1	bff)
4	-1	bff.
4	-1	bff/roomie
4	-1	bfff
1	-1	bffl
1	-1	bffs
2	-1	bfss!
1	-1	bgt
1	-1	bgt.
1	-1	bgt.I
1	-1	bi-annual
3	-1	bi@tchhh!!
1	-1	bianca's
1	-1	biancs
1	-1	biatch
2	-1	biatch!
1	-1	biatches
1	-1	bible
1	-1	biblical
1	-1	bibliography
1	-1	bid
1	-1	bidding
1	-1	biddy
1	-1	bidet
1	-1	bids
1	-1	bien
2	-1	biffle!
1	-1	big
2	-1	big!
1	-1	big-girl
1	-1	big-guy's
1	-1	big.
1	-1	big..
1	-1	big...
1	-1	big......
1	-1	big/heavy
1	-1	biggar
1	-1	bigger
1	-1	biggest
1	-2	bigoted
2	-1	biiiiiiiggggg
2	-1	biiiiiiit
1	-1	bike
2	-1	bike!
1	-1	bike.
1	-1	bike....
1	-1	bike.don't
1	-1	bike?
1	-1	biked
1	-1	bikeride
1	-1	bikers
1	-1	bikes
1	-1	bikin
1	-1	biking
1	-1	bikini
1	-1	bikini.
1	-1	bikini...dnt
1	-1	bikinis
1	-1	bilang
1	-1	bile...
1	-1	bilingual
1	-1	bilis
1	-1	bill
1	-1	bill.
1	-1	billfold
1	-1	billie
1	-1	billing
1	-1	billion
1	-1	billionair
1	-1	billls
1	-1	bills
2	-1	bills!
1	-1	bills.
1	-1	bills...
2	-1	billy!!!
1	-1	bin
2	-1	bin!
1	-1	binary
1	-1	bind
1	-1	binged
1	-1	bingo
2	-1	bingo!
1	-1	bingo...
1	-1	binnews.in
1	-1	bio
1	-1	biography
1	-1	biological
1	-1	biology
1	-1	biology.
1	-1	biopsy
1	-1	biore
1	-1	biotech
1	-1	biotics.
1	-1	bird
2	-1	bird!
1	-1	bird.
1	-1	bird....very
1	-1	birdhouses
1	-1	birdie?
1	-1	birds
1	-1	birfday
1	-1	biring
1	-1	birmingham
1	-1	birth
1	-1	birthday
2	-1	birthday!
2	-1	birthday!!
2	-1	birthday!!!
1	-1	birthday's
1	-1	birthday.
1	-1	birthday/
1	-1	birthday/going
1	-1	birthday?
1	-1	birthdays
2	-1	birthdayyy
3	-1	birthdayyy!
3	-1	birthdayyyyyy!!
1	-1	birthhhdaayyyyyyy
1	-1	bisa
1	-1	biscotti
1	-1	biscuits
1	-1	biscuits.
1	-1	bisecting
1	-1	bisexual?
1	-1	bit
2	-1	bit!
1	-1	bit)
1	-1	bit.
1	-1	bit..
1	-1	bit...
1	-1	bit...now
1	-1	bit.ly
1	-1	bit.ly?
1	-1	bit]
1	-2	bitch
1	-3	bitch!
1	-3	bitch!!
1	-2	bitch'
1	-2	bitch.
1	-2	bitches
1	-3	bitches!
1	-2	bitches.
1	-2	bitchin
1	-2	bitching
1	-2	bitchshitmotherfucker
1	-2	bitchy
1	-1	bite
1	-1	bite.
1	-1	bites
2	-1	bites!
1	-1	bites&quot;
1	-1	bites.
1	-1	bites...
1	-1	bitesize
1	-1	bitey
1	-1	biting
1	-1	bits
1	-1	bitten
1	-1	bitten.
1	-2	bitter
1	-3	bitter!
1	-2	bittersweer
1	-1	bittersweet
2	-1	bittersweet!
1	-1	bittersweet.
1	-1	bitty
1	-1	biut??
1	-1	bix
1	-1	biz
1	-1	biz.
1	-1	biz.Do
1	-2	bizarre
1	-2	bizarre.
2	-1	biznatches!
1	-1	bizness.
1	-1	bizoink
1	-1	biết
1	-1	bjo
1	-1	bjp.
1	-1	bk
2	-1	bk!
1	-1	bk2work
1	-1	bka
1	-1	bkground
1	-1	bkite
1	-1	bks
1	-1	bla
3	-1	blaaaaaawaah!
1	-3	blaaaahhhh.
1	-1	blabbin
1	-1	blacberry
1	-1	black
2	-1	black!
1	-1	black.
1	-1	blackberry
2	-1	blackberry!
2	-1	blackberry!!!
1	-1	blackberry.
1	-1	blackberry...
1	-1	blackberrys
1	-1	blackbird
1	-1	blackbloodben
1	-1	blackcurrent
2	-1	blackhawks!
1	-1	blackie's
1	-1	blacks
1	-1	blacktail
1	-1	blacky
1	-1	bladder
1	-2	blah
1	-2	blah&gt;just
1	-2	blah.
1	-2	blah.&quot;..&amp;
1	-2	blahh
1	-3	blahh!!
1	-3	blahhhhhh
1	-1	blahs
1	-1	blak's
1	-1	blake
1	-2	blame
1	-2	blame.
1	-2	blamed
1	-2	blames
1	-2	blaming
1	-1	blanco
1	-2	bland
1	-1	blank
1	-1	blank.
1	-1	blank...that
1	-1	blanket
2	-1	blanket!
1	-1	blankets....Storms
1	-1	blanky's
1	-1	blaring
1	-1	blast
2	-1	blast!
2	-1	blast!!
1	-1	blast.
1	-1	blasting
1	-1	blasting.
1	-2	blatantly
1	-1	blcony
1	-1	bleach
1	-1	bleach.
1	-1	bleed
1	-1	bleed.
1	-1	bleeding
2	-1	bleeding!
1	-1	bleeding.
1	-1	bleeped
1	-1	bleh
1	-1	bleh.
1	-4	bleh....hates
1	-1	blend
1	-1	blended
1	-1	blender
1	-1	blends
2	-1	blerrrrrrrrrrgh.
2	-1	bless
3	-1	bless!
2	-1	bless.
2	-1	blessed
2	-1	blessed.
2	-1	blessings
3	-1	blessings!
1	-1	bleugh
1	-1	blew
1	-1	blimey...steven
1	-2	blind
1	-2	blind.
1	-2	blinds
1	-2	blinds...
1	-1	blinged
1	-1	blink
1	-1	blink*
1	-1	blink-182
1	-1	blinkbox
1	-1	blinken
1	-1	blip
1	-1	blip.fm
1	-1	blip.tv
1	-1	blips
1	-1	blips...
5	-1	bliss
5	-1	bliss&quot;
1	-1	blister
1	-1	blistering
1	-1	blisters
1	-1	blistery
1	-1	blitz
1	-1	blk
1	-1	bloated
1	-1	blob.
1	-1	blobs
1	-2	block
1	-2	block.
1	-2	blockbuster
1	-2	blocked
1	-2	blocked..
1	-2	blockedd
1	-2	blockers
1	-2	blockhead
1	-2	blockheads
1	-2	blocking
1	-2	blocks
1	-1	bloddied
1	-1	blog
2	-1	blog!
1	-1	blog's
1	-1	blog.
1	-1	blog...
1	-1	blog/website??
1	-1	blog?
1	-1	blogcatalog.com
1	-1	blogged
1	-1	blogger
2	-1	blogger!
1	-1	blogger.
1	-1	blogging
1	-1	blogging4bucks
1	-1	blogpost
1	-1	blogs
1	-1	blogs)
1	-1	blogs..
1	-1	blogs...been
2	-1	blogshopping!
1	-1	blogspot
1	-1	blogspot.
1	-1	blogspots
1	-1	blogtalk...
1	-1	blogtv
1	-1	bloke
1	-1	bloked
1	-1	blonde
2	-1	blonde!
1	-1	blonde.
1	-1	blonde...
1	-1	blondie
1	-1	bloo
1	-1	blood
1	-1	blood.
1	-2	bloody
1	-1	bloom
1	-1	blossoms...
1	-1	blouse
1	-1	blow
1	-1	blowin
1	-1	blowing
1	-1	blown
1	-1	blows
2	-1	blows!
1	-1	blows.
1	-1	blows...
1	-1	blr
1	-1	blr...
1	-1	blskes
1	-1	blu
1	-1	blu-ray
1	-1	blue
2	-1	blue!
1	-1	blue.
1	-1	blue...now
1	-1	blueberries
1	-1	blueberry
1	-1	bluebirds
1	-1	bluer
1	-1	blues
1	-1	blues.
1	-1	bluetooth
2	-1	bluetooth!!!
1	-1	bluey...
1	-3	blunt!
1	-2	blur
1	-2	blurred...am
1	-2	blury
1	-1	blushed
1	-1	blushing
1	-1	blushing...
1	-1	blve
1	-1	bmates)
1	-1	bmore
1	-1	bmt
1	-1	bmth
1	-1	bmw
1	-1	bn
1	-1	bnayti
1	-1	bnp
1	-1	boa
1	-1	board
2	-1	board!
1	-1	board.
1	-1	boarded
1	-1	boarder?
1	-1	boarding
1	-1	boards.
1	-1	boardwalk
1	-1	boared
1	-1	boat
2	-1	boat!
1	-1	boat)
1	-1	boat..
1	-1	boats
1	-1	bob
2	-1	boba!
2	-1	bobby!
1	-1	bobby..did
1	-1	bobo
1	-1	bobs?
1	-1	bod
1	-1	body
2	-1	body!
1	-1	body's
1	-1	body?
1	-1	bodyjam's
1	-1	boght
1	-2	bogus
1	-1	bohemic
1	-1	bohuzel
1	-1	boi
1	-1	boil
1	-1	boiled
1	-1	boiler
1	-1	boilin
1	-1	boiling
2	-1	boitches!
1	-1	bol
1	-1	bold
1	-1	bold.
1	-1	bollocking
1	-1	bollocks
1	-1	bolognese
1	-2	bomb
1	-2	bombed
1	-2	bombers
1	-2	bombs
1	-1	bon
1	-1	bond
1	-1	bonding
1	-1	bone
1	-1	bone...I
1	-1	boner
1	-1	bones
2	-1	bones!
1	-1	bones.
1	-1	bonfire
1	-1	bonfire.
1	-1	bonkers
1	-1	bonking
1	-1	bonnie
1	-1	bonobos
1	-1	bonus
1	-1	boo
2	-1	boo!
2	-1	boo!!!!
1	-1	boo-boo
1	-1	boo-hiss
1	-1	boo.
1	-1	boo...
3	-1	boo...Nizzzzllleee!!!
1	-1	boo..wouldn't
1	-1	booTcaMp
1	-1	boob
1	-1	boobie
1	-1	boobies
1	-1	boobs
1	-1	boobs.
1	-1	boobz
1	-1	booed
1	-1	booger
1	-1	boohoo
1	-1	boohoo.
1	-1	book
2	-1	book!
2	-1	book!!
2	-1	book!!!!
1	-1	book.
1	-1	book..
1	-1	book...
1	-1	book?
1	-1	booked
1	-1	booked.
1	-1	booking
1	-1	booking:
3	-1	bookingsss!!!
1	-1	booklet
1	-1	bookmark
1	-1	books
2	-1	books!
2	-1	books!!!
2	-1	books!?
1	-1	books-
1	-1	books.
1	-1	bookshelf
1	-1	bookshop
3	-1	booksss!
1	-1	bookstore
1	-1	boom
1	-1	boomer
1	-1	booo
2	-1	booo!
2	-1	booo!!!
2	-1	boooo
2	-1	booooo
2	-1	booooo.
2	-1	boooooh
2	-1	boooooo
2	-1	booooooo
2	-1	boooooooooo
1	-4	boooooooooooooooored!
1	-3	boooooooring
1	-3	boooooring
1	-4	boooored!!!!
2	-1	boooys
1	-1	boopty
1	-1	booptys
1	-1	booreed..
1	-2	booring
1	-1	boos
1	-1	boost
1	-1	booster
1	-1	boot
1	-1	bootcamp
1	-1	booted
1	-1	booth
2	-1	booth!
1	-1	bootie?
1	-1	bootin
1	-1	bootleg
1	-1	boots
2	-1	boots!!!
2	-1	bootshaus!
1	-1	booty
1	-1	booze
1	-1	booze...
1	-1	boozy
1	-1	boppin
1	-1	bopsyxz
2	-1	boracay!
1	-1	bord
1	-1	bord.
1	-1	bordeline
1	-1	bordem...i
1	-1	borden
1	-1	border
1	-1	borders
1	-2	bore
1	-2	bored
1	-3	bored!
1	-3	bored!!!
1	-3	bored!!!!
1	-3	bored!!!!!!!!!!
1	-2	bored-Shaine
1	-2	bored-i'm
1	-2	bored.
1	-2	bored..
1	-2	bored...
1	-2	bored...I
1	-2	bored?
1	-2	boredd
1	-2	boredd.
1	-3	boreddd
1	-3	boredddd
1	-3	boreddddd
1	-2	borededed.
1	-2	boredom
1	-2	boredom...
1	-2	bores
1	-1	borin
1	-2	boring
1	-3	boring!
1	-3	boring!!
1	-2	boring.
1	-2	boring..
1	-2	boring...
1	-2	boring....
1	-2	boring........
1	-2	boring...at
1	-2	boring...but
1	-2	boring...switched
1	-2	boringly
1	-1	borked
1	-1	born
2	-1	born!
1	-1	born.
1	-2	borred
1	-1	borreeddd
1	-2	borring
1	-1	borrow
1	-1	borrow?
1	-1	borrowed
1	-4	borrring!
1	-1	boss
